日期\时间,0:10,0:20,0:30,0:40,0:50,1:00,1:10,1:20,1:30,1:40,1:50,2:00,2:10,2:20,2:30,2:40,2:50,3:00,3:10,3:20,3:30,3:40,3:50,4:00,4:10,4:20,4:30,4:40,4:50,5:00,5:10,5:20,5:30,5:40,5:50,6:00,6:10,6:20,6:30,6:40,6:50,7:00,7:10,7:20,7:30,7:40,7:50,8:00,8:10,8:20,8:30,8:40,8:50,9:00,9:10,9:20,9:30,9:40,9:50,10:00,10:10,10:20,10:30,10:40,10:50,11:00,11:10,11:20,11:30,11:40,11:50,12:00,12:10,12:20,12:30,12:40,12:50,13:00,13:10,13:20,13:30,13:40,13:50,14:00,14:10,14:20,14:30,14:40,14:50,15:00,15:10,15:20,15:30,15:40,15:50,16:00,16:10,16:20,16:30,16:40,16:50,17:00,17:10,17:20,17:30,17:40,17:50,18:00,18:10,18:20,18:30,18:40,18:50,19:00,19:10,19:20,19:30,19:40,19:50,20:00,20:10,20:20,20:30,20:40,20:50,21:00,21:10,21:20,21:30,21:40,21:50,22:00,22:10,22:20,22:30,22:40,22:50,23:00,23:10,23:20,23:30,23:40,23:50,0:00+1
2025/11/24,3579.4616,3583.0196,3493.7800,3383.2064,3445.6610,3595.6700,3564.6516,3575.7449,3622.2500,3477.5761,3441.9891,3535.5300,3468.8870,3373.1685,3362.2000,3416.7042,3494.2692,3580.9800,3677.7316,3716.0082,3675.3800,3611.4563,3614.3171,3634.4400,3544.2488,3488.9171,3569.1800,3732.5125,3778.8459,3666.0000,3569.1845,3733.2631,3830.8200,3418.1678,3849.6951,4954.1700,5113.0380,4824.5673,4676.8300,4733.9521,4815.4282,4831.2700,4837.0968,4876.6671,4810.2400,4613.0767,5357.7994,6611.2100,6750.7663,6494.6496,6474.0500,6599.4231,6671.3085,6606.8000,6468.9341,6358.8921,6388.1100,6590.0022,6689.7521,6625.0200,6583.5378,6593.4392,6602.2100,6536.7774,6397.3558,6322.5100,6447.6967,6438.5477,6321.2800,6406.1166,6251.7535,5903.3300,5898.9531,6035.6590,6041.2700,5899.8458,6091.2443,6420.1100,6242.1048,6261.9949,6479.7700,6188.8772,6026.3966,6215.2900,6309.8844,6239.5000,6109.1200,6060.8498,6089.7405,6122.4300,6093.8373,6090.5382,6127.3400,6139.2462,6177.7469,6224.9200,6186.5969,6067.3966,6006.9800,6137.0216,6138.0894,5982.5600,5956.0310,5983.8859,6125.4400,6355.1972,5483.9611,4061.2000,3960.3801,4265.3678,4314.2500,4362.1028,4435.3049,4473.1100,4403.4089,4196.7501,4087.4600,4359.5413,4510.2772,4433.1800,4480.7917,4471.4065,4364.9900,4362.1577,4491.0917,4553.7100,4333.0658,4237.0334,4377.5900,4414.6126,4037.6218,3442.7200,3166.4965,3134.6763,3203.9100,3314.8398,3393.5344,3492.1800,3682.6396,3616.5182,3384.7300,3437.9160,3496.3276,3408.8800
2025/11/25,3335.9676,3403.6640,3471.1200,3297.9421,3245.3894,3382.1700,3423.5046,3448.3111,3508.1500,3543.2381,3540.7508,3492.1100,3429.8291,3568.6322,3769.7800,3670.4567,3590.9586,3639.2400,3613.3753,3615.7729,3688.9000,3748.1290,3763.4903,3763.5800,3780.7766,3699.8510,3611.6600,3731.6758,3811.2047,3738.3500,3646.6499,3622.6697,3586.9900,3474.0826,3842.3061,4556.5300,4850.0253,4831.0286,4764.4300,4784.2029,4791.6700,4750.1800,4724.9762,4710.9558,4677.0800,4736.7507,5551.1817,6596.7900,6592.5720,6466.8452,6615.8000,6535.1399,6497.2091,6586.0900,6550.9290,6385.8678,6304.1300,6505.9262,6550.1482,6396.0900,6423.1235,6451.2957,6383.0100,6331.0462,6335.3214,6394.6800,6477.8686,6516.6588,6479.9000,6385.7999,6264.3029,6118.1100,5951.7450,5889.9420,5956.6700,6068.1638,6227.9581,6318.6600,6226.5304,6395.0529,6631.3100,6322.5116,6238.4929,6432.9500,6203.4579,6073.4101,6178.0900,6095.6418,5994.1939,6043.1900,6202.7533,6225.5047,6132.5300,6151.3949,6076.8677,5953.2300,6049.0471,6102.4481,6108.3100,6293.5377,6263.2421,5995.0900,5896.3202,5966.0202,6160.6400,6304.5974,5503.0129,4269.1700,4125.8385,4313.3924,4268.4700,4200.7715,4265.9748,4393.2800,4393.5956,4410.2564,4402.9700,4194.7572,4119.8898,4235.7500,4277.6362,4317.2715,4381.3100,4387.0480,4348.0043,4281.2800,4217.6615,4320.9290,4571.8800,4670.6189,4103.2107,3279.3300,3198.8230,3345.9204,3330.7900,3279.5361,3311.9340,3361.6200,3283.6866,3320.5727,3493.9400,3560.3719,3495.4118,3354.5900
2025/11/26,3232.8252,3283.2146,3390.2300,3311.4291,3402.9606,3594.1400,3443.5058,3325.2414,3377.6900,3369.2815,3369.5034,3442.2000,3557.3506,3655.2460,3727.3200,3779.9277,3661.5781,3475.4600,3488.0865,3458.3285,3427.9900,3662.8252,3699.8567,3521.8000,3577.8607,3663.4284,3628.3700,3549.5481,3509.8676,3536.3800,3609.2530,3732.8352,3739.4300,3536.4132,3989.5947,4918.0100,5197.9590,5076.1733,4882.9100,4688.9011,4615.7054,4708.8100,4896.9524,5008.7882,4844.2400,4515.3724,5309.2400,6703.2300,6826.0801,6764.0254,6960.4100,6746.6493,6599.5769,6652.0200,6544.5466,6516.0514,6601.4300,6563.1032,6511.2219,6531.2300,6571.3888,6504.7653,6440.0600,6574.1019,6475.3973,6276.2000,6514.7770,6501.3232,6193.7400,6251.1541,6305.4110,6142.3800,5980.4229,6061.7711,6165.6700,5875.7697,5817.1036,6117.4600,6283.9477,6380.2905,6357.4700,6081.6470,6090.1048,6392.3100,6453.3910,6350.3304,6215.5400,6096.4343,6113.7301,6235.9400,6286.1869,6199.2408,6086.6100,6138.2179,6270.6946,6349.0800,6289.2983,6140.6444,6058.9800,6170.7257,6205.1412,6116.8500,6090.0235,5945.3053,5866.7000,6098.4174,5385.2573,4163.4700,4203.6574,4388.9086,4232.2100,4367.2605,4434.8528,4321.8600,4308.7902,4227.6078,4123.8700,4231.6418,4234.4788,4147.0400,4304.9759,4448.7671,4400.4400,4249.4398,4204.5892,4315.8200,4432.2086,4359.5910,4249.7400,4349.0745,3916.4592,3158.1600,3109.6765,3344.7241,3377.5800,3150.5172,3027.9471,3177.3000,3441.2637,3568.1168,3479.8100,3328.8441,3393.4143,3513.5000
2025/11/27,3300.0173,3285.9949,3519.8000,3499.6155,3395.5074,3355.7100,3345.3158,3386.5423,3491.2000,3614.1234,3599.2043,3479.4500,3453.6739,3517.0025,3595.6300,3607.3602,3506.1722,3419.3500,3535.5218,3640.5396,3604.3800,3511.6947,3549.0422,3691.9400,3720.8992,3582.8065,3462.8500,3614.5697,3795.8859,3809.2300,3682.3824,3647.7782,3656.2500,3560.9952,4090.8446,4891.4400,4820.3357,4754.4047,4923.3900,4702.6645,4678.0453,4901.9900,4811.6026,4754.6990,4792.2500,4739.5359,5460.2231,6624.0400,6877.6699,6609.7561,6364.2100,6327.8520,6445.3650,6628.8200,6781.7654,6691.0169,6478.5300,6507.3587,6646.5302,6636.5600,6369.9141,6323.6302,6501.5200,6460.5192,6432.1291,6471.8300,6383.9430,6362.3559,6436.7300,6398.5616,6159.7891,5919.8300,5974.4967,6003.2643,5890.1000,5863.6204,6072.4736,6343.8300,6324.1765,6126.9531,5977.2200,6023.6322,6146.6295,6247.4600,6292.1224,6166.7597,6014.6300,6116.3517,6203.0903,6167.6900,6165.4682,6193.1502,6202.3000,6157.2292,6082.9061,6039.7500,6089.3527,6212.1336,6258.5600,6100.0139,6104.8821,6211.9000,6003.8068,5848.0301,6047.0300,6380.2766,5683.5655,4364.3800,4082.5484,4308.7643,4405.3800,4284.9168,4213.4196,4266.0000,4279.0872,4233.4153,4193.0300,4233.9379,4303.7998,4333.5300,4321.8794,4458.3430,4586.3500,4357.5493,4208.9523,4281.7000,4302.6298,4325.8311,4454.4700,4586.8751,4011.7475,3161.5100,3222.1193,3265.8960,3075.2200,3330.3187,3338.9700,3121.0100,3399.6620,3479.9834,3302.3900,3437.6673,3033.7041,2286.9200
2025/11/28,2358.9521,2638.7734,2682.5800,2649.2092,2603.1026,2551.0300,2503.2936,2581.0151,2658.3500,2483.6935,2385.1405,2448.7900,2457.2641,2529.8608,2665.3300,2688.2909,2570.8405,2506.1000,2700.9469,2717.0906,2572.5500,2708.7833,2802.0227,2772.1600,2860.3938,2839.9626,2678.6900,2624.2711,2765.8367,2868.9300,2625.8303,2530.9816,2675.9400,2695.1089,2802.2597,2951.6700,2844.4274,2793.0382,2816.3100,2664.5631,2788.6228,3140.8500,3184.7572,3133.3215,3182.0500,3290.4961,3329.4835,3284.5700,3251.5128,3228.0552,3175.1500,3124.4762,3407.7898,3839.1400,3860.8713,3785.9826,3835.2300,3902.5273,3848.5039,3720.0700,3706.9575,3802.0022,3862.8600,3760.5231,3740.8381,3827.7200,3784.9162,3606.5449,3456.3900,3529.0563,3709.3779,3833.6500,3809.1955,3706.2749,3617.6900,3592.7180,3580.6057,3565.3400,3589.4845,3686.3820,3765.3500,3673.7952,3496.4003,3393.4000,3448.6715,3398.0069,3275.7200,3384.1432,3560.6834,3654.8600,3669.1863,3681.2110,3635.4500,3424.6008,3322.6301,3409.4400,3507.8668,3574.5522,3555.7700,3366.2767,2992.8657,2669.1000,2698.9684,2768.4570,2708.4000,2647.2643,2687.3491,2710.1000,2549.6830,2660.4146,2864.3300,2559.7495,2558.5406,2893.8100,2780.7270,2700.1157,2872.5700,2977.3991,2894.4567,2764.0700,2809.7214,2788.0443,2700.2500,2785.2606,2794.3179,2707.5900,2747.0617,2699.5316,2623.8300,2755.9999,2541.3463,2117.8600,2190.0140,2186.8926,2052.4100,2307.4432,2436.2556,2327.2800,2374.5109,2323.6378,2201.7400,2345.0777,2531.2069,2575.0900
2025/11/29,2495.8762,2400.2009,2389.2500,2474.1038,2423.2446,2321.1500,2468.4548,2541.7370,2439.2000,2410.6480,2572.9202,2726.3600,2585.1354,2605.7864,2770.0000,2611.9503,2508.3282,2565.0300,2510.1648,2507.7080,2657.4800,2855.7897,2904.9081,2722.9300,2464.3962,2643.2181,3021.5600,2839.3830,2586.6417,2585.5400,2671.8003,2699.6241,2680.6700,2716.5826,2689.2904,2655.6700,2798.4332,2889.1012,2854.6200,2855.1719,2938.5190,3069.0800,3186.2985,3330.8982,3380.3700,3182.1737,3192.1701,3383.6200,3271.3352,3076.4187,3043.6800,3227.5243,3554.7175,3797.2700,3756.0425,3820.4751,3954.4900,3779.6664,3810.7061,4026.7500,3881.9229,3770.4187,3864.2600,3919.0337,3886.4882,3761.5500,3572.8203,3516.3897,3577.2600,3569.3021,3623.2738,3703.5900,3624.0768,3578.5339,3607.0500,3558.9070,3522.5082,3571.8200,3662.9635,3600.4975,3422.6000,3376.4694,3460.4242,3555.1600,3545.2974,3534.8241,3545.5300,3517.0363,3597.7820,3694.8500,3564.2602,3520.1623,3611.9500,3562.0511,3413.5389,3257.3100,3156.6408,3204.3937,3337.4700,3324.0174,2935.9918,2488.8900,2563.0586,2661.6905,2618.0600,2720.1027,2673.5051,2494.7400,2538.8765,2666.9966,2694.1700,2595.0063,2635.0335,2765.8900,2691.2805,2651.9745,2707.6900,2675.3287,2673.6893,2785.4000,2931.5939,2864.3434,2665.4000,2674.0634,2778.3932,2778.8000,2617.7724,2665.8738,2870.3200,2788.3816,2536.2127,2341.0100,2314.0183,2254.0552,2186.4400,2344.0615,2574.5496,2657.2200,2503.5628,2414.6307,2475.4800,2565.4343,2966.2994,3455.2100
2025/11/30,3451.9161,3362.4307,3410.9900,3431.9008,3437.9387,3447.0600,3447.9943,3486.2097,3548.5200,3567.9727,3554.2017,3499.3200,3406.5734,3460.2134,3584.8100,3511.4687,3410.8728,3386.2400,3382.5847,3433.8669,3573.1500,3772.9897,3868.9820,3767.3400,3555.6793,3603.6722,3776.3300,3600.0278,3519.5679,3689.4200,3798.2635,3778.8992,3683.1600,3665.7798,4060.6037,4708.3500,5036.5038,4978.1570,4808.3400,4881.8573,5036.6896,5038.6700,4801.0237,4579.6317,4500.0600,4600.1400,5385.1489,6503.0600,6931.8970,6869.0028,6667.8700,6509.9437,6519.6911,6662.7000,6769.5521,6722.4546,6556.9800,6420.3258,6350.2887,6344.4900,6380.6295,6404.0362,6400.3000,6394.6547,6380.0902,6388.7000,6451.7636,6419.6087,6394.3700,6571.3464,6368.3566,5918.7300,5950.2506,5945.5736,5740.6400,5739.6361,5922.1032,6171.8500,6390.4699,6481.2150,6390.4600,6186.4460,6229.5404,6412.9300,6298.3745,6255.2661,6277.8600,6023.0369,6089.3742,6391.1900,6229.4596,6125.6572,6222.9600,6141.4610,6164.3539,6316.9100,6292.9812,6181.6376,6075.7100,6002.3831,6111.3618,6264.8900,6143.9297,5977.1567,6044.8100,6267.9442,5561.6344,4302.7700,4044.0415,4217.0404,4273.5500,4266.5477,4365.1280,4498.9500,4443.4022,4393.8310,4385.1200,4272.3287,4251.7213,4315.8400,4266.7880,4300.5650,4436.5100,4451.8116,4278.8187,4128.1100,4289.5411,4441.4640,4491.5400,4546.0069,4015.6169,3255.5400,3288.2803,3357.2785,3196.8800,3297.7863,3399.2050,3385.6900,3424.9550,3446.8959,3411.2400,3371.3360,3384.3263,3542.7300
2025/12/1,3853.1437,3862.6367,3593.6800,3530.1705,3636.3746,3680.1300,3521.5140,3602.0599,3880.9000,3873.0015,3817.0209,3835.6900,3807.5496,3841.2294,3920.6800,3911.6747,3941.5237,4025.0000,4046.4229,4081.3882,4101.7000,4001.9878,3972.7331,4057.0700,4108.2442,4115.0373,4172.9600,4335.4171,4235.0903,4064.7300,4367.4887,4457.8993,4106.4600,3908.3744,4615.0923,5625.0800,5554.4846,5372.8035,5477.1500,5333.4284,5357.6261,5561.3900,5501.5476,5507.9820,5501.3400,5207.8332,5921.8645,7224.2100,7303.4685,7174.0587,7329.5700,7223.5775,7134.2798,7165.9500,7111.7317,7087.5138,7111.5300,7088.4394,7184.9575,7309.4500,7184.7866,7081.9086,7106.8400,7097.2260,7040.8016,7001.1800,7021.3079,6934.2443,6810.8100,6866.4647,6753.9113,6463.4300,6369.9623,6455.7671,6474.7900,6250.0401,6344.6983,6700.9300,6678.3130,6526.2267,6507.7100,6605.3303,6565.9768,6433.8700,6480.4671,6483.4930,6383.5000,6365.6759,6430.4327,6466.9100,6386.1420,6419.1235,6532.2900,6435.0851,6191.7278,6000.4100,6024.6905,6128.0484,6198.4600,6230.0703,6239.8451,6204.8200,6085.0630,5955.2605,6017.9500,6276.7325,5620.9493,4396.4500,4154.8740,4348.1209,4378.4800,4239.6665,4290.3977,4449.9400,4308.3287,4220.9685,4313.1400,4347.6994,4345.8207,4376.6300,4462.3636,4522.1152,4429.5600,4155.9270,4119.5671,4337.4800,4415.0365,4367.7545,4393.6100,4552.1342,4106.0498,3348.6900,3338.6858,3319.0659,3105.5200,3298.9186,3500.6227,3508.1100,3510.1293,3439.6427,3361.4100,3468.9435,3666.7131,3762.7700
2025/12/2,3647.0472,3609.1773,3683.2500,3633.6535,3563.6625,3548.1800,3573.5104,3727.7156,3855.8000,3726.9346,3849.7441,4093.9600,3840.5132,3781.6957,4029.4200,4012.0519,4066.2320,4157.0300,3876.8778,3737.7155,3923.3700,4107.3384,4183.5315,4175.8000,4138.4168,3985.7651,3891.0300,4125.8549,4209.3959,4192.7400,4530.9293,4448.8485,3929.1500,3877.9506,4572.0735,5433.7700,5555.5653,5431.6907,5431.9300,5454.5527,5441.1542,5343.9500,5193.2290,5325.6496,5518.0700,5344.0039,6023.6008,7243.8000,7370.3157,7245.2069,7299.8500,7122.3341,7106.1124,7257.8800,7163.3363,7107.0305,7196.0200,7203.5779,7015.2746,6827.6100,6963.8166,7144.9968,7088.5400,6786.6117,6708.6211,6933.7400,7070.1800,6892.9339,6656.9200,6771.5306,6580.6599,6230.8800,6532.5810,6697.8611,6475.2500,6407.8494,6432.3991,6473.0300,6563.7520,6589.5349,6601.9400,6729.6387,6615.5612,6411.1300,6627.3141,6714.2942,6527.3300,6474.7978,6473.0479,6408.0800,6302.3677,6313.8965,6406.1600,6377.5256,6276.1428,6242.6500,6352.2190,6325.0089,6179.6800,6210.9798,6274.4607,6263.6700,6227.5055,6225.3596,6256.1700,6148.6242,5346.5210,4346.5600,4302.7025,4443.0019,4385.0000,4502.4715,4660.3180,4598.7400,4249.9293,4228.1492,4476.6300,4371.0847,4354.8918,4512.1500,4426.4793,4220.7368,4145.5100,4321.2722,4420.9140,4383.8600,4453.9986,4581.6550,4677.8100,4624.2480,4066.0232,3336.3400,3227.6939,3390.7097,3454.7800,3369.0489,3269.7239,3288.2700,3446.0826,3530.0824,3536.3100,3620.9380,3532.0325,3371.9500
2025/12/3,3520.0258,3644.2378,3633.2600,3683.0047,3621.2210,3570.7200,3835.8534,3910.7694,3760.3900,3840.8959,3879.4348,3787.4900,3798.0354,3928.1870,4008.2700,3865.1593,3809.9159,3892.0700,3863.3222,3815.8123,3835.2700,3910.7141,4026.4698,4148.3700,4226.5547,4225.0186,4182.9200,4186.0957,4217.5500,4153.0300,3927.9995,4006.7908,4234.9000,4094.5430,4553.3822,5384.5100,5329.6596,5253.6314,5471.0500,5405.5534,5295.6916,5274.8400,5250.8338,5483.2273,5640.4300,5245.9514,5868.4059,7190.4900,7240.7863,6999.3193,7052.7900,7004.5697,7131.7313,7359.8300,7247.8371,7012.4170,6889.6700,6937.8889,7103.5961,7218.2600,7122.2294,7034.7287,7004.0300,6880.9122,6787.9429,6808.8800,6893.3426,6900.4059,6832.9600,6802.9341,6706.0955,6579.4500,6577.0317,6542.3597,6460.9800,6486.0908,6555.0975,6569.2100,6501.2009,6520.2744,6638.5100,6678.2858,6537.8483,6378.5500,6461.9192,6500.3241,6467.4200,6603.5085,6627.3321,6504.9900,6489.6920,6459.4610,6307.8500,6098.1515,6100.7186,6231.6100,6170.4784,6248.0578,6449.4200,6379.2118,6168.4580,6007.0300,5958.5372,5907.5071,5977.3800,6251.1989,5598.5034,4388.1300,4223.4666,4448.1093,4392.4900,4080.0676,3996.9690,4217.1000,4365.5276,4360.6433,4251.1300,4138.1070,4123.1436,4207.5800,4313.7552,4440.7674,4463.5600,4269.3104,4340.7604,4602.8000,4490.2609,4302.7869,4375.7900,4632.7672,4165.3553,3290.8600,3258.1870,3355.4878,3254.7800,3345.9033,3351.3961,3284.8400,3462.7662,3561.5017,3514.9400,3579.0948,3617.1888,3611.5000
2025/12/4,3677.5108,3590.5657,3371.5600,3336.9951,3633.3878,3898.9500,3630.0097,3563.2613,3824.8600,3818.2121,3748.0279,3789.7700,3872.9680,3907.5585,3918.4300,3998.4426,4047.2590,4000.8300,3923.4724,4034.6715,4255.2700,4272.2121,4182.6019,4184.9700,4347.8273,4267.6303,4077.6600,4282.1707,4286.8474,4049.8900,4138.4106,4232.0782,4105.3000,3993.6516,4616.3521,5491.4200,5379.0349,5234.6815,5497.3600,5633.2300,5545.2990,5462.5900,5639.4377,5631.8880,5279.0400,5009.9883,5713.4337,7003.1600,7507.0588,7439.8292,7230.4900,7090.5617,7140.8502,7228.7800,7095.5837,7050.9587,7133.9800,7093.4624,7162.3470,7314.5400,7237.0591,7009.8495,6859.7700,6935.7463,6917.9142,6841.0200,7030.3385,7104.9968,6978.4800,6914.1233,6687.6303,6341.3400,6244.6717,6483.7923,6694.9400,6426.9791,6342.1546,6559.8900,6549.1429,6469.9819,6478.4500,6530.3750,6530.2692,6509.6500,6560.1414,6478.9188,6358.6400,6487.5103,6477.2852,6307.8600,6343.2837,6335.7167,6260.5300,6354.2329,6384.0811,6330.6900,6392.6674,6320.9718,6202.9700,6371.7006,6364.7269,6194.6400,6308.1519,6211.8997,6054.8600,6381.0623,5860.3709,4615.7600,4216.5742,4306.6837,4358.2000,4270.6692,4312.1719,4432.7700,4327.0910,4276.1815,4304.6800,4187.4333,4302.5140,4557.0400,4453.7271,4365.3243,4495.1400,4637.6041,4542.9358,4318.1000,4306.9516,4357.1375,4418.3600,4505.0286,4017.9953,3294.6800,3319.2439,3335.7254,3116.0600,3213.9695,3419.8340,3532.8700,3572.8512,3598.7093,3641.9900,3613.0176,3111.4660,2450.9200
2025/12/5,2446.3843,2758.4399,2856.3600,2532.9946,2421.4275,2678.7500,2849.1613,2775.6311,2628.9200,2719.0626,2929.0268,2989.6400,2758.7257,2745.5044,3001.7800,3100.1306,3166.7972,3191.7900,2995.2765,2835.2897,2885.8800,3073.8473,3136.4083,3067.0700,3101.9044,3235.0494,3258.2800,3020.8480,3116.0863,3412.8500,3208.1704,3123.2232,3286.5400,3189.6477,3096.9953,3160.0000,3233.4750,3248.5156,3181.5600,3126.8727,3520.5227,4012.9500,3787.7508,3606.8930,3781.7600,3875.5780,3874.3039,3796.4300,3646.8498,3689.5640,3875.3000,3918.4243,4085.2527,4364.7900,4455.0078,4550.3517,4581.6900,4281.8776,4136.8595,4277.3400,4368.0082,4397.3386,4362.2700,4229.9841,4154.3718,4148.6800,4081.0534,3992.7803,3989.0900,4120.8840,4159.7923,4089.3000,4106.2363,4136.3881,4104.9700,4031.3829,4023.0223,4035.3600,3933.7769,3903.4242,3927.7200,3805.0329,3717.9994,3724.3500,3710.2366,3765.3718,3885.4200,3915.9574,3707.1236,3460.1600,3543.3002,3617.8010,3583.3500,3661.2861,3692.0629,3610.2000,3516.2599,3403.5928,3331.7300,3340.8679,3045.5970,2685.4300,2899.3794,3028.4213,2841.7400,2767.5802,2825.1048,2871.4000,2782.6214,2711.0401,2743.2300,2810.5793,2773.1133,2661.3900,2637.4374,2647.8497,2725.1000,2943.1509,2990.6994,2821.1500,2693.9984,2642.2723,2626.9400,2619.9810,2676.2691,2712.6300,2587.2418,2549.9489,2737.9300,2994.1259,2859.6671,2390.1500,2142.6309,2311.2030,2572.7900,2430.1908,2343.5874,2425.5800,2370.8668,2539.6572,2804.1700,2645.5941,2594.6301,2772.6100
2025/12/6,2772.0127,2771.9533,2787.5300,2639.9980,2629.5503,2764.6200,2757.6156,2784.5666,2863.4700,2821.8369,2831.8194,2986.2300,3151.3283,2988.3190,2721.2800,2910.1415,3036.3327,2924.3900,2923.2546,3004.4664,3102.6400,3206.9553,3268.6679,3245.7200,3151.8278,3147.9262,3240.8400,3295.2669,3362.2183,3357.2100,3137.2842,3043.9084,3124.0500,3121.9716,3224.4310,3341.8800,3186.4469,3212.2581,3362.9400,3188.6183,3417.0710,3950.9300,3894.7283,3654.8803,3640.2500,3819.3622,3767.5708,3569.6900,3712.9350,3888.0406,3811.7300,3582.2074,3853.5412,4436.2400,4482.8311,4411.6638,4463.9900,4435.9846,4358.3565,4270.2900,4191.0438,4270.1545,4398.7300,4310.2085,4257.9299,4267.5800,4142.1477,4211.2485,4350.3700,4119.0226,4131.0028,4341.8600,4093.9753,3955.9444,4032.5300,3864.5916,3834.2502,3963.0200,3871.5058,3875.4528,4033.4200,4038.3051,3875.9034,3750.7400,3886.4744,4029.0087,3996.7000,3806.9083,3509.3541,3389.7100,3715.0793,3795.4192,3542.5100,3508.1663,3450.5634,3392.7300,3624.3426,3646.0058,3540.1000,3778.4473,3328.6182,2478.1100,2620.1939,2801.2751,2565.0400,2470.4343,2708.0678,2944.4600,2718.6518,2697.7073,2888.6300,2666.9868,2632.2432,2856.7100,2802.6610,2840.8864,2999.2500,2863.8951,2574.7175,2492.3100,2837.4580,2996.0421,2778.9300,2579.3403,2576.1744,2761.9200,2978.1941,2979.4571,2792.7700,2674.4664,2625.9010,2580.4700,2480.0752,2311.5026,2229.4800,2414.2433,2537.0562,2500.3800,2505.8016,2514.5729,2510.7200,2600.4516,3009.4064,3490.7400
2025/12/7,3534.9738,3565.3843,3737.6800,3793.4526,3832.5182,3813.8100,3617.5356,3719.8675,3994.5800,3827.4532,3648.5812,3710.6000,3833.2466,3897.8485,3940.2200,4035.8073,3907.0758,3760.3400,4068.9297,4120.8553,3831.7600,3848.8010,4027.6331,4095.5800,3966.0745,3961.5405,4133.2600,4211.1113,4137.8164,4104.6300,4325.7013,4361.5252,4054.8300,3828.8244,4564.7344,5594.6300,5330.7995,5074.8705,5356.3600,5415.0211,5372.2511,5359.1200,5318.7610,5342.5379,5346.0300,5289.4706,6100.5856,7302.3000,7380.5350,7221.6393,7244.5100,6998.0755,6872.7871,6996.3600,7076.5920,7082.1473,7060.1700,7046.7306,7006.1493,6981.9800,7043.1765,6985.9848,6872.4100,6972.6862,7059.9385,7006.7300,6906.3326,6826.7134,6859.9200,7013.8787,6854.5121,6430.7600,6256.6672,6326.0954,6380.6600,6228.2030,6371.8429,6754.3400,6765.1921,6522.8664,6341.2900,6417.9363,6479.1323,6479.3800,6598.7375,6553.7514,6358.4100,6354.0511,6518.3804,6630.2600,6490.5973,6388.0814,6420.3200,6397.1635,6243.4994,6130.7000,6276.5770,6256.2945,6134.6300,6364.0399,6371.2093,6093.4000,6062.7061,6109.2556,6231.1000,6463.7679,5670.6078,4365.5800,4305.4014,4482.8275,4432.0000,4657.3929,4569.8251,4205.7900,4267.5322,4478.4750,4526.5200,4381.8709,4259.3913,4257.8800,4327.0542,4509.0608,4631.6000,4452.0538,4379.3105,4416.2500,4202.3635,4184.1466,4435.9000,4476.7308,3958.2827,3308.8700,3344.4165,3506.4594,3426.6900,3284.2852,3272.7324,3396.0000,3507.0655,3601.0297,3654.0500,3616.8658,3560.9102,3502.9800
2025/12/8,3411.0941,3393.8859,3459.6700,3524.2516,3669.4769,3802.5900,3730.8411,3717.6252,3816.9000,3815.5429,3739.2352,3760.2900,3989.6515,3987.1236,3804.8500,3910.9705,3936.4291,3818.8000,3883.4117,3929.0603,3933.4800,4087.6494,4180.5348,4130.9200,4058.6597,3959.5405,3951.3200,4186.2382,4345.5841,4294.8600,4206.3917,4251.3347,4282.7500,4122.2226,4656.2218,5514.9500,5378.1956,5183.3499,5436.2200,5654.4964,5480.4842,5191.8700,5354.5617,5350.3507,5063.5900,5143.7594,6036.7317,7134.9100,7298.9400,7204.6724,7249.9400,7170.6612,7024.3626,6918.7200,6919.8274,7072.9255,7232.2100,7169.1958,7064.5433,7086.1700,7210.4910,7135.8213,6938.2500,6976.1819,6970.1178,6860.2300,6880.2579,6908.5036,6877.8700,6830.8642,6668.0017,6487.3900,6509.2749,6514.8784,6429.5300,6402.1498,6449.1358,6525.5700,6558.1867,6471.7688,6417.8100,6622.7509,6722.1302,6587.7400,6450.9660,6426.0814,6375.4900,6111.5169,6092.9355,6337.0000,6400.5073,6408.9299,6372.2400,6151.6198,6056.8691,6205.3300,6386.6397,6326.4902,6120.3200,6124.6294,6215.7981,6260.7000,6235.5244,6105.2763,6068.8600,6233.1728,5468.2257,4219.6900,4153.1667,4313.3017,4190.6700,4255.4642,4410.9993,4458.6500,4323.4422,4209.9650,4241.7800,4368.8613,4451.1743,4395.2000,4235.6990,4238.7645,4447.2500,4613.9510,4473.6460,4234.7700,4345.4807,4344.1598,4256.6200,4479.9847,4081.2989,3267.3000,3257.3164,3430.2896,3365.6200,3282.0135,3247.4044,3268.4300,3321.1322,3330.7226,3366.5000,3548.2365,3587.7168,3470.3800
